wandb: Currently logged in as: naddeok. Use `wandb login --relogin` to force relogin
wandb: wandb version 0.15.3 is available!  To upgrade, please run:
wandb:  $ pip install wandb --upgrade
wandb: Tracking run with wandb version 0.14.2
wandb: Run data is saved locally in /home/naddeok5/exVDP-exRL/wandb/run-20230526_113644-ou4kc9w0
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run good-silence-1
wandb: ⭐️ View project at https://wandb.ai/naddeok/VDP%20DQN%20Acrobot%20-%20Fresh
wandb: 🚀 View run at https://wandb.ai/naddeok/VDP%20DQN%20Acrobot%20-%20Fresh/runs/ou4kc9w0
Episode: 451/10000, Score: -300.0, Epsilon: 0.51
Episode: 452/10000, Score: -300.0, Epsilon: 0.51
Episode: 453/10000, Score: -300.0, Epsilon: 0.51
Episode: 454/10000, Score: -300.0, Epsilon: 0.51
Episode: 455/10000, Score: -300.0, Epsilon: 0.51
Episode: 456/10000, Score: -300.0, Epsilon: 0.50
Episode: 457/10000, Score: -300.0, Epsilon: 0.50
Episode: 458/10000, Score: -300.0, Epsilon: 0.50
Episode: 459/10000, Score: -300.0, Epsilon: 0.50
Episode: 460/10000, Score: -300.0, Epsilon: 0.50
Episode: 461/10000, Score: -300.0, Epsilon: 0.50
Episode: 462/10000, Score: -300.0, Epsilon: 0.50
Episode: 463/10000, Score: -300.0, Epsilon: 0.50
Episode: 464/10000, Score: -300.0, Epsilon: 0.50
Episode: 465/10000, Score: -300.0, Epsilon: 0.50
Episode: 466/10000, Score: -300.0, Epsilon: 0.50
Episode: 467/10000, Score: -300.0, Epsilon: 0.50
Episode: 468/10000, Score: -300.0, Epsilon: 0.50
Episode: 469/10000, Score: -300.0, Epsilon: 0.49
Episode: 470/10000, Score: -300.0, Epsilon: 0.49
Episode: 471/10000, Score: -300.0, Epsilon: 0.49
Episode: 472/10000, Score: -300.0, Epsilon: 0.49
Episode: 473/10000, Score: -300.0, Epsilon: 0.49
Episode: 474/10000, Score: -300.0, Epsilon: 0.49
Episode: 475/10000, Score: -300.0, Epsilon: 0.49
Episode: 476/10000, Score: -300.0, Epsilon: 0.49
Episode: 477/10000, Score: -300.0, Epsilon: 0.49
Episode: 478/10000, Score: -300.0, Epsilon: 0.49
Episode: 479/10000, Score: -300.0, Epsilon: 0.49
Episode: 480/10000, Score: -300.0, Epsilon: 0.49
Episode: 481/10000, Score: -300.0, Epsilon: 0.49
Episode: 482/10000, Score: -300.0, Epsilon: 0.49
Episode: 483/10000, Score: -300.0, Epsilon: 0.48
Episode: 484/10000, Score: -300.0, Epsilon: 0.48
Episode: 485/10000, Score: -300.0, Epsilon: 0.48
Episode: 486/10000, Score: -300.0, Epsilon: 0.48
Episode: 487/10000, Score: -300.0, Epsilon: 0.48
Episode: 488/10000, Score: -300.0, Epsilon: 0.48
Episode: 489/10000, Score: -300.0, Epsilon: 0.48
Episode: 490/10000, Score: -300.0, Epsilon: 0.48
Episode: 491/10000, Score: -300.0, Epsilon: 0.48
Episode: 492/10000, Score: -300.0, Epsilon: 0.48
Episode: 493/10000, Score: -300.0, Epsilon: 0.48
Episode: 494/10000, Score: -300.0, Epsilon: 0.48
Episode: 495/10000, Score: -300.0, Epsilon: 0.48
Episode: 496/10000, Score: -300.0, Epsilon: 0.48
Episode: 497/10000, Score: -300.0, Epsilon: 0.47
Episode: 498/10000, Score: -300.0, Epsilon: 0.47
Episode: 499/10000, Score: -300.0, Epsilon: 0.47
Episode: 500/10000, Score: -300.0, Epsilon: 0.47
Episode: 501/10000, Score: -300.0, Epsilon: 0.47
Episode: 502/10000, Score: -300.0, Epsilon: 0.47
Episode: 503/10000, Score: -300.0, Epsilon: 0.47
Episode: 504/10000, Score: -300.0, Epsilon: 0.47
Episode: 505/10000, Score: -300.0, Epsilon: 0.47
Episode: 506/10000, Score: -300.0, Epsilon: 0.47
Episode: 507/10000, Score: -300.0, Epsilon: 0.47
Episode: 508/10000, Score: -300.0, Epsilon: 0.47
Episode: 509/10000, Score: -300.0, Epsilon: 0.47
Episode: 510/10000, Score: -300.0, Epsilon: 0.47
Episode: 511/10000, Score: -300.0, Epsilon: 0.46
Episode: 512/10000, Score: -300.0, Epsilon: 0.46
Episode: 513/10000, Score: -300.0, Epsilon: 0.46
Episode: 514/10000, Score: -300.0, Epsilon: 0.46
Episode: 515/10000, Score: -300.0, Epsilon: 0.46
Episode: 516/10000, Score: -300.0, Epsilon: 0.46
Episode: 517/10000, Score: -300.0, Epsilon: 0.46
Episode: 518/10000, Score: -300.0, Epsilon: 0.46
Episode: 519/10000, Score: -300.0, Epsilon: 0.46
Episode: 520/10000, Score: -300.0, Epsilon: 0.46
Episode: 521/10000, Score: -300.0, Epsilon: 0.46
Episode: 522/10000, Score: -300.0, Epsilon: 0.46
Episode: 523/10000, Score: -300.0, Epsilon: 0.46
Episode: 524/10000, Score: -300.0, Epsilon: 0.46
Episode: 525/10000, Score: -300.0, Epsilon: 0.46
Episode: 526/10000, Score: -300.0, Epsilon: 0.45
Episode: 527/10000, Score: -300.0, Epsilon: 0.45
Episode: 528/10000, Score: -300.0, Epsilon: 0.45
Episode: 529/10000, Score: -300.0, Epsilon: 0.45
Episode: 530/10000, Score: -300.0, Epsilon: 0.45
Episode: 531/10000, Score: -300.0, Epsilon: 0.45
Episode: 532/10000, Score: -300.0, Epsilon: 0.45
Episode: 533/10000, Score: -300.0, Epsilon: 0.45
Episode: 534/10000, Score: -300.0, Epsilon: 0.45
Episode: 535/10000, Score: -300.0, Epsilon: 0.45
Episode: 536/10000, Score: -300.0, Epsilon: 0.45
Episode: 537/10000, Score: -300.0, Epsilon: 0.45
Episode: 538/10000, Score: -300.0, Epsilon: 0.45
Episode: 539/10000, Score: -300.0, Epsilon: 0.45
Episode: 540/10000, Score: -300.0, Epsilon: 0.44
Episode: 541/10000, Score: -300.0, Epsilon: 0.44
Episode: 542/10000, Score: -300.0, Epsilon: 0.44
Episode: 543/10000, Score: -300.0, Epsilon: 0.44
Episode: 544/10000, Score: -300.0, Epsilon: 0.44
Episode: 545/10000, Score: -300.0, Epsilon: 0.44
Episode: 546/10000, Score: -300.0, Epsilon: 0.44
Episode: 547/10000, Score: -300.0, Epsilon: 0.44
Episode: 548/10000, Score: -300.0, Epsilon: 0.44
Episode: 549/10000, Score: -300.0, Epsilon: 0.44
Episode: 550/10000, Score: -300.0, Epsilon: 0.44
Episode: 551/10000, Score: -300.0, Epsilon: 0.44
Episode: 552/10000, Score: -300.0, Epsilon: 0.44
Episode: 553/10000, Score: -300.0, Epsilon: 0.44
Episode: 554/10000, Score: -300.0, Epsilon: 0.44
Episode: 555/10000, Score: -300.0, Epsilon: 0.44
Episode: 556/10000, Score: -300.0, Epsilon: 0.43
Episode: 557/10000, Score: -300.0, Epsilon: 0.43
Episode: 558/10000, Score: -300.0, Epsilon: 0.43
Episode: 559/10000, Score: -300.0, Epsilon: 0.43
Episode: 560/10000, Score: -300.0, Epsilon: 0.43
Episode: 561/10000, Score: -300.0, Epsilon: 0.43
Episode: 562/10000, Score: -300.0, Epsilon: 0.43
Episode: 563/10000, Score: -300.0, Epsilon: 0.43
Episode: 564/10000, Score: -300.0, Epsilon: 0.43
Episode: 565/10000, Score: -300.0, Epsilon: 0.43
Episode: 566/10000, Score: -300.0, Epsilon: 0.43
Episode: 567/10000, Score: -300.0, Epsilon: 0.43
Episode: 568/10000, Score: -300.0, Epsilon: 0.43
Episode: 569/10000, Score: -300.0, Epsilon: 0.43
Episode: 570/10000, Score: -300.0, Epsilon: 0.43
Episode: 571/10000, Score: -300.0, Epsilon: 0.42
Episode: 572/10000, Score: -300.0, Epsilon: 0.42
Episode: 573/10000, Score: -300.0, Epsilon: 0.42
Episode: 574/10000, Score: -300.0, Epsilon: 0.42
Episode: 575/10000, Score: -300.0, Epsilon: 0.42
Episode: 576/10000, Score: -300.0, Epsilon: 0.42
Episode: 577/10000, Score: -300.0, Epsilon: 0.42
Episode: 578/10000, Score: -300.0, Epsilon: 0.42
Episode: 579/10000, Score: -300.0, Epsilon: 0.42
Episode: 580/10000, Score: -300.0, Epsilon: 0.42
Episode: 581/10000, Score: -300.0, Epsilon: 0.42
Episode: 582/10000, Score: -300.0, Epsilon: 0.42
Episode: 583/10000, Score: -300.0, Epsilon: 0.42
Episode: 584/10000, Score: -300.0, Epsilon: 0.42
Episode: 585/10000, Score: -300.0, Epsilon: 0.42
Episode: 586/10000, Score: -300.0, Epsilon: 0.42
Episode: 587/10000, Score: -300.0, Epsilon: 0.41
Episode: 588/10000, Score: -300.0, Epsilon: 0.41
Episode: 589/10000, Score: -300.0, Epsilon: 0.41
Episode: 590/10000, Score: -300.0, Epsilon: 0.41
Episode: 591/10000, Score: -300.0, Epsilon: 0.41
Episode: 592/10000, Score: -300.0, Epsilon: 0.41
Episode: 593/10000, Score: -300.0, Epsilon: 0.41
Episode: 594/10000, Score: -300.0, Epsilon: 0.41
Episode: 595/10000, Score: -300.0, Epsilon: 0.41
Episode: 596/10000, Score: -300.0, Epsilon: 0.41
Episode: 597/10000, Score: -300.0, Epsilon: 0.41
Episode: 598/10000, Score: -300.0, Epsilon: 0.41
Episode: 599/10000, Score: -300.0, Epsilon: 0.41
Episode: 600/10000, Score: -300.0, Epsilon: 0.41
Episode: 601/10000, Score: -300.0, Epsilon: 0.41
Episode: 602/10000, Score: -300.0, Epsilon: 0.41
Episode: 603/10000, Score: -300.0, Epsilon: 0.40
Episode: 604/10000, Score: -300.0, Epsilon: 0.40
Episode: 605/10000, Score: -300.0, Epsilon: 0.40
Episode: 606/10000, Score: -300.0, Epsilon: 0.40
Episode: 607/10000, Score: -300.0, Epsilon: 0.40
Episode: 608/10000, Score: -300.0, Epsilon: 0.40
Episode: 609/10000, Score: -300.0, Epsilon: 0.40
Episode: 610/10000, Score: -300.0, Epsilon: 0.40
Episode: 611/10000, Score: -300.0, Epsilon: 0.40
Episode: 612/10000, Score: -300.0, Epsilon: 0.40
Episode: 613/10000, Score: -300.0, Epsilon: 0.40
Episode: 614/10000, Score: -300.0, Epsilon: 0.40
Episode: 615/10000, Score: -300.0, Epsilon: 0.40
Episode: 616/10000, Score: -300.0, Epsilon: 0.40
Episode: 617/10000, Score: -300.0, Epsilon: 0.40
Episode: 618/10000, Score: -300.0, Epsilon: 0.40
Episode: 619/10000, Score: -300.0, Epsilon: 0.40
Episode: 620/10000, Score: -300.0, Epsilon: 0.39
Episode: 621/10000, Score: -300.0, Epsilon: 0.39
Episode: 622/10000, Score: -300.0, Epsilon: 0.39
Episode: 623/10000, Score: -300.0, Epsilon: 0.39
Episode: 624/10000, Score: -300.0, Epsilon: 0.39
Episode: 625/10000, Score: -300.0, Epsilon: 0.39
Episode: 626/10000, Score: -300.0, Epsilon: 0.39
Episode: 627/10000, Score: -300.0, Epsilon: 0.39
Episode: 628/10000, Score: -300.0, Epsilon: 0.39
Episode: 629/10000, Score: -300.0, Epsilon: 0.39
Episode: 630/10000, Score: -300.0, Epsilon: 0.39
Episode: 631/10000, Score: -300.0, Epsilon: 0.39
Episode: 632/10000, Score: -300.0, Epsilon: 0.39
Episode: 633/10000, Score: -300.0, Epsilon: 0.39
Episode: 634/10000, Score: -300.0, Epsilon: 0.39
Episode: 635/10000, Score: -300.0, Epsilon: 0.39
Episode: 636/10000, Score: -300.0, Epsilon: 0.39
Episode: 637/10000, Score: -300.0, Epsilon: 0.38
Episode: 638/10000, Score: -300.0, Epsilon: 0.38
Episode: 639/10000, Score: -300.0, Epsilon: 0.38
Episode: 640/10000, Score: -300.0, Epsilon: 0.38
Episode: 641/10000, Score: -300.0, Epsilon: 0.38
Episode: 642/10000, Score: -300.0, Epsilon: 0.38
Episode: 643/10000, Score: -300.0, Epsilon: 0.38
Episode: 644/10000, Score: -300.0, Epsilon: 0.38
Episode: 645/10000, Score: -300.0, Epsilon: 0.38
Episode: 646/10000, Score: -300.0, Epsilon: 0.38
Episode: 647/10000, Score: -300.0, Epsilon: 0.38
Episode: 648/10000, Score: -300.0, Epsilon: 0.38
Episode: 649/10000, Score: -300.0, Epsilon: 0.38
Episode: 650/10000, Score: -300.0, Epsilon: 0.38
Episode: 651/10000, Score: -300.0, Epsilon: 0.38
Episode: 652/10000, Score: -300.0, Epsilon: 0.38
Episode: 653/10000, Score: -300.0, Epsilon: 0.38
Episode: 654/10000, Score: -300.0, Epsilon: 0.37
Episode: 655/10000, Score: -300.0, Epsilon: 0.37
Episode: 656/10000, Score: -300.0, Epsilon: 0.37
Episode: 657/10000, Score: -300.0, Epsilon: 0.37
Episode: 658/10000, Score: -300.0, Epsilon: 0.37
Episode: 659/10000, Score: -300.0, Epsilon: 0.37
Episode: 660/10000, Score: -300.0, Epsilon: 0.37
Episode: 661/10000, Score: -300.0, Epsilon: 0.37
Episode: 662/10000, Score: -300.0, Epsilon: 0.37
Episode: 663/10000, Score: -300.0, Epsilon: 0.37
Episode: 664/10000, Score: -300.0, Epsilon: 0.37
Episode: 665/10000, Score: -300.0, Epsilon: 0.37
Episode: 666/10000, Score: -300.0, Epsilon: 0.37
Episode: 667/10000, Score: -300.0, Epsilon: 0.37
Episode: 668/10000, Score: -300.0, Epsilon: 0.37
Episode: 669/10000, Score: -300.0, Epsilon: 0.37
Episode: 670/10000, Score: -300.0, Epsilon: 0.37
Episode: 671/10000, Score: -300.0, Epsilon: 0.37
Episode: 672/10000, Score: -300.0, Epsilon: 0.36
Episode: 673/10000, Score: -300.0, Epsilon: 0.36
Episode: 674/10000, Score: -300.0, Epsilon: 0.36
Episode: 675/10000, Score: -300.0, Epsilon: 0.36
Episode: 676/10000, Score: -300.0, Epsilon: 0.36
Episode: 677/10000, Score: -300.0, Epsilon: 0.36
Episode: 678/10000, Score: -300.0, Epsilon: 0.36
Episode: 679/10000, Score: -300.0, Epsilon: 0.36
Episode: 680/10000, Score: -300.0, Epsilon: 0.36
Episode: 681/10000, Score: -300.0, Epsilon: 0.36
Episode: 682/10000, Score: -300.0, Epsilon: 0.36
Episode: 683/10000, Score: -300.0, Epsilon: 0.36
Episode: 684/10000, Score: -300.0, Epsilon: 0.36
Episode: 685/10000, Score: -300.0, Epsilon: 0.36
Episode: 686/10000, Score: -300.0, Epsilon: 0.36
Episode: 687/10000, Score: -300.0, Epsilon: 0.36
Episode: 688/10000, Score: -300.0, Epsilon: 0.36
Episode: 689/10000, Score: -300.0, Epsilon: 0.36
Episode: 690/10000, Score: -300.0, Epsilon: 0.36
Episode: 691/10000, Score: -300.0, Epsilon: 0.35
Episode: 692/10000, Score: -300.0, Epsilon: 0.35
Episode: 693/10000, Score: -300.0, Epsilon: 0.35
Episode: 694/10000, Score: -300.0, Epsilon: 0.35
Episode: 695/10000, Score: -300.0, Epsilon: 0.35
Episode: 696/10000, Score: -300.0, Epsilon: 0.35
Episode: 697/10000, Score: -300.0, Epsilon: 0.35
Episode: 698/10000, Score: -300.0, Epsilon: 0.35
Episode: 699/10000, Score: -300.0, Epsilon: 0.35
Episode: 700/10000, Score: -300.0, Epsilon: 0.35
Episode: 701/10000, Score: -300.0, Epsilon: 0.35
Episode: 702/10000, Score: -300.0, Epsilon: 0.35
Episode: 703/10000, Score: -300.0, Epsilon: 0.35
Episode: 704/10000, Score: -300.0, Epsilon: 0.35
Episode: 705/10000, Score: -300.0, Epsilon: 0.35
Episode: 706/10000, Score: -300.0, Epsilon: 0.35
Episode: 707/10000, Score: -300.0, Epsilon: 0.35
Episode: 708/10000, Score: -300.0, Epsilon: 0.35
Episode: 709/10000, Score: -300.0, Epsilon: 0.35
Episode: 710/10000, Score: -300.0, Epsilon: 0.34
Episode: 711/10000, Score: -300.0, Epsilon: 0.34
Episode: 712/10000, Score: -300.0, Epsilon: 0.34
Episode: 713/10000, Score: -300.0, Epsilon: 0.34
Episode: 714/10000, Score: -300.0, Epsilon: 0.34
Episode: 715/10000, Score: -300.0, Epsilon: 0.34
Episode: 716/10000, Score: -300.0, Epsilon: 0.34
Episode: 717/10000, Score: -300.0, Epsilon: 0.34
Episode: 718/10000, Score: -300.0, Epsilon: 0.34
Episode: 719/10000, Score: -300.0, Epsilon: 0.34
Episode: 720/10000, Score: -300.0, Epsilon: 0.34
Episode: 721/10000, Score: -300.0, Epsilon: 0.34
Episode: 722/10000, Score: -300.0, Epsilon: 0.34
Episode: 723/10000, Score: -300.0, Epsilon: 0.34
Episode: 724/10000, Score: -300.0, Epsilon: 0.34
Episode: 725/10000, Score: -300.0, Epsilon: 0.34
Episode: 726/10000, Score: -300.0, Epsilon: 0.34
Episode: 727/10000, Score: -300.0, Epsilon: 0.34
Episode: 728/10000, Score: -300.0, Epsilon: 0.34
Episode: 729/10000, Score: -300.0, Epsilon: 0.34
Episode: 730/10000, Score: -300.0, Epsilon: 0.33
Episode: 731/10000, Score: -300.0, Epsilon: 0.33
Episode: 732/10000, Score: -300.0, Epsilon: 0.33
Episode: 733/10000, Score: -300.0, Epsilon: 0.33
Episode: 734/10000, Score: -300.0, Epsilon: 0.33
Episode: 735/10000, Score: -300.0, Epsilon: 0.33
Episode: 736/10000, Score: -300.0, Epsilon: 0.33
Episode: 737/10000, Score: -300.0, Epsilon: 0.33
Episode: 738/10000, Score: -300.0, Epsilon: 0.33
Episode: 739/10000, Score: -300.0, Epsilon: 0.33
Episode: 740/10000, Score: -300.0, Epsilon: 0.33
Episode: 741/10000, Score: -300.0, Epsilon: 0.33
Episode: 742/10000, Score: -300.0, Epsilon: 0.33
Episode: 743/10000, Score: -300.0, Epsilon: 0.33
Episode: 744/10000, Score: -300.0, Epsilon: 0.33
Episode: 745/10000, Score: -300.0, Epsilon: 0.33
Episode: 746/10000, Score: -300.0, Epsilon: 0.33
Episode: 747/10000, Score: -300.0, Epsilon: 0.33
Episode: 748/10000, Score: -300.0, Epsilon: 0.33
Episode: 749/10000, Score: -300.0, Epsilon: 0.33
Episode: 750/10000, Score: -300.0, Epsilon: 0.32
Episode: 751/10000, Score: -300.0, Epsilon: 0.32
Episode: 752/10000, Score: -300.0, Epsilon: 0.32
Episode: 753/10000, Score: -300.0, Epsilon: 0.32
Episode: 754/10000, Score: -300.0, Epsilon: 0.32
Episode: 755/10000, Score: -300.0, Epsilon: 0.32
Episode: 756/10000, Score: -300.0, Epsilon: 0.32
Episode: 757/10000, Score: -300.0, Epsilon: 0.32
Episode: 758/10000, Score: -300.0, Epsilon: 0.32
Episode: 759/10000, Score: -300.0, Epsilon: 0.32
Episode: 760/10000, Score: -300.0, Epsilon: 0.32
Episode: 761/10000, Score: -300.0, Epsilon: 0.32
Episode: 762/10000, Score: -300.0, Epsilon: 0.32
Episode: 763/10000, Score: -300.0, Epsilon: 0.32
Episode: 764/10000, Score: -300.0, Epsilon: 0.32
Episode: 765/10000, Score: -300.0, Epsilon: 0.32
Episode: 766/10000, Score: -300.0, Epsilon: 0.32
Episode: 767/10000, Score: -300.0, Epsilon: 0.32
Episode: 768/10000, Score: -300.0, Epsilon: 0.32
Episode: 769/10000, Score: -300.0, Epsilon: 0.32
Episode: 770/10000, Score: -300.0, Epsilon: 0.32
Episode: 771/10000, Score: -300.0, Epsilon: 0.31
Episode: 772/10000, Score: -300.0, Epsilon: 0.31
Episode: 773/10000, Score: -300.0, Epsilon: 0.31
Episode: 774/10000, Score: -300.0, Epsilon: 0.31
Episode: 775/10000, Score: -300.0, Epsilon: 0.31
Episode: 776/10000, Score: -300.0, Epsilon: 0.31
Episode: 777/10000, Score: -300.0, Epsilon: 0.31
Episode: 778/10000, Score: -300.0, Epsilon: 0.31
Episode: 779/10000, Score: -300.0, Epsilon: 0.31
Episode: 780/10000, Score: -300.0, Epsilon: 0.31
Episode: 781/10000, Score: -300.0, Epsilon: 0.31
Episode: 782/10000, Score: -300.0, Epsilon: 0.31
Episode: 783/10000, Score: -300.0, Epsilon: 0.31
Episode: 784/10000, Score: -300.0, Epsilon: 0.31
Episode: 785/10000, Score: -300.0, Epsilon: 0.31
Episode: 786/10000, Score: -300.0, Epsilon: 0.31
Episode: 787/10000, Score: -300.0, Epsilon: 0.31
Episode: 788/10000, Score: -300.0, Epsilon: 0.31
Episode: 789/10000, Score: -300.0, Epsilon: 0.31
Episode: 790/10000, Score: -300.0, Epsilon: 0.31
Episode: 791/10000, Score: -300.0, Epsilon: 0.31
Episode: 792/10000, Score: -300.0, Epsilon: 0.30
Episode: 793/10000, Score: -300.0, Epsilon: 0.30
Episode: 794/10000, Score: -300.0, Epsilon: 0.30
Episode: 795/10000, Score: -300.0, Epsilon: 0.30
Episode: 796/10000, Score: -300.0, Epsilon: 0.30
Episode: 797/10000, Score: -300.0, Epsilon: 0.30
Episode: 798/10000, Score: -300.0, Epsilon: 0.30
Episode: 799/10000, Score: -300.0, Epsilon: 0.30
Episode: 800/10000, Score: -300.0, Epsilon: 0.30
Episode: 801/10000, Score: -300.0, Epsilon: 0.30
Episode: 802/10000, Score: -300.0, Epsilon: 0.30
Episode: 803/10000, Score: -300.0, Epsilon: 0.30
Episode: 804/10000, Score: -300.0, Epsilon: 0.30
Episode: 805/10000, Score: -300.0, Epsilon: 0.30
Episode: 806/10000, Score: -300.0, Epsilon: 0.30
Episode: 807/10000, Score: -300.0, Epsilon: 0.30
Episode: 808/10000, Score: -300.0, Epsilon: 0.30
Episode: 809/10000, Score: -300.0, Epsilon: 0.30
Episode: 810/10000, Score: -300.0, Epsilon: 0.30
Episode: 811/10000, Score: -300.0, Epsilon: 0.30
Episode: 812/10000, Score: -300.0, Epsilon: 0.30
Episode: 813/10000, Score: -300.0, Epsilon: 0.30
Episode: 814/10000, Score: -300.0, Epsilon: 0.29
Episode: 815/10000, Score: -300.0, Epsilon: 0.29
Episode: 816/10000, Score: -300.0, Epsilon: 0.29
Episode: 817/10000, Score: -300.0, Epsilon: 0.29
Episode: 818/10000, Score: -300.0, Epsilon: 0.29
Episode: 819/10000, Score: -300.0, Epsilon: 0.29
Episode: 820/10000, Score: -300.0, Epsilon: 0.29
Episode: 821/10000, Score: -300.0, Epsilon: 0.29
Episode: 822/10000, Score: -300.0, Epsilon: 0.29
Episode: 823/10000, Score: -300.0, Epsilon: 0.29
Episode: 824/10000, Score: -300.0, Epsilon: 0.29
Episode: 825/10000, Score: -300.0, Epsilon: 0.29
Episode: 826/10000, Score: -300.0, Epsilon: 0.29
Episode: 827/10000, Score: -300.0, Epsilon: 0.29
Episode: 828/10000, Score: -300.0, Epsilon: 0.29
Episode: 829/10000, Score: -300.0, Epsilon: 0.29
Episode: 830/10000, Score: -300.0, Epsilon: 0.29
Episode: 831/10000, Score: -300.0, Epsilon: 0.29
Episode: 832/10000, Score: -300.0, Epsilon: 0.29
Episode: 833/10000, Score: -300.0, Epsilon: 0.29
Episode: 834/10000, Score: -300.0, Epsilon: 0.29
Episode: 835/10000, Score: -300.0, Epsilon: 0.29
Episode: 836/10000, Score: -300.0, Epsilon: 0.29
Episode: 837/10000, Score: -300.0, Epsilon: 0.28
Episode: 838/10000, Score: -300.0, Epsilon: 0.28
Episode: 839/10000, Score: -300.0, Epsilon: 0.28
Episode: 840/10000, Score: -300.0, Epsilon: 0.28
Episode: 841/10000, Score: -300.0, Epsilon: 0.28
Episode: 842/10000, Score: -300.0, Epsilon: 0.28
Episode: 843/10000, Score: -300.0, Epsilon: 0.28
Episode: 844/10000, Score: -300.0, Epsilon: 0.28
Episode: 845/10000, Score: -300.0, Epsilon: 0.28
Episode: 846/10000, Score: -300.0, Epsilon: 0.28
Episode: 847/10000, Score: -300.0, Epsilon: 0.28
Episode: 848/10000, Score: -300.0, Epsilon: 0.28
Episode: 849/10000, Score: -300.0, Epsilon: 0.28
Episode: 850/10000, Score: -300.0, Epsilon: 0.28
Episode: 851/10000, Score: -300.0, Epsilon: 0.28
Episode: 852/10000, Score: -300.0, Epsilon: 0.28
Episode: 853/10000, Score: -300.0, Epsilon: 0.28
Episode: 854/10000, Score: -300.0, Epsilon: 0.28
Episode: 855/10000, Score: -300.0, Epsilon: 0.28
Episode: 856/10000, Score: -300.0, Epsilon: 0.28
Episode: 857/10000, Score: -300.0, Epsilon: 0.28
Episode: 858/10000, Score: -300.0, Epsilon: 0.28
Episode: 859/10000, Score: -300.0, Epsilon: 0.28
Episode: 860/10000, Score: -300.0, Epsilon: 0.28
Episode: 861/10000, Score: -300.0, Epsilon: 0.27
Episode: 862/10000, Score: -300.0, Epsilon: 0.27
Episode: 863/10000, Score: -300.0, Epsilon: 0.27
Episode: 864/10000, Score: -300.0, Epsilon: 0.27
Episode: 865/10000, Score: -300.0, Epsilon: 0.27
Episode: 866/10000, Score: -300.0, Epsilon: 0.27
Episode: 867/10000, Score: -300.0, Epsilon: 0.27
Episode: 868/10000, Score: -300.0, Epsilon: 0.27
Episode: 869/10000, Score: -300.0, Epsilon: 0.27
Episode: 870/10000, Score: -300.0, Epsilon: 0.27
Episode: 871/10000, Score: -300.0, Epsilon: 0.27
Episode: 872/10000, Score: -300.0, Epsilon: 0.27
Episode: 873/10000, Score: -300.0, Epsilon: 0.27
Episode: 874/10000, Score: -300.0, Epsilon: 0.27
Episode: 875/10000, Score: -300.0, Epsilon: 0.27
Episode: 876/10000, Score: -300.0, Epsilon: 0.27
Episode: 877/10000, Score: -300.0, Epsilon: 0.27
Episode: 878/10000, Score: -300.0, Epsilon: 0.27
Episode: 879/10000, Score: -300.0, Epsilon: 0.27
Episode: 880/10000, Score: -300.0, Epsilon: 0.27
Episode: 881/10000, Score: -300.0, Epsilon: 0.27
Episode: 882/10000, Score: -300.0, Epsilon: 0.27
Episode: 883/10000, Score: -300.0, Epsilon: 0.27
Episode: 884/10000, Score: -300.0, Epsilon: 0.27
Episode: 885/10000, Score: -300.0, Epsilon: 0.27
Episode: 886/10000, Score: -300.0, Epsilon: 0.26
Episode: 887/10000, Score: -300.0, Epsilon: 0.26
Episode: 888/10000, Score: -300.0, Epsilon: 0.26
Episode: 889/10000, Score: -300.0, Epsilon: 0.26
Episode: 890/10000, Score: -300.0, Epsilon: 0.26
Episode: 891/10000, Score: -300.0, Epsilon: 0.26
Episode: 892/10000, Score: -300.0, Epsilon: 0.26
Episode: 893/10000, Score: -300.0, Epsilon: 0.26
Episode: 894/10000, Score: -300.0, Epsilon: 0.26
Episode: 895/10000, Score: -300.0, Epsilon: 0.26
Episode: 896/10000, Score: -300.0, Epsilon: 0.26
Episode: 897/10000, Score: -300.0, Epsilon: 0.26
Episode: 898/10000, Score: -300.0, Epsilon: 0.26
Episode: 899/10000, Score: -300.0, Epsilon: 0.26
Episode: 900/10000, Score: -300.0, Epsilon: 0.26
Episode: 901/10000, Score: -300.0, Epsilon: 0.26
Episode: 902/10000, Score: -300.0, Epsilon: 0.26
Episode: 903/10000, Score: -300.0, Epsilon: 0.26
Episode: 904/10000, Score: -300.0, Epsilon: 0.26
Episode: 905/10000, Score: -300.0, Epsilon: 0.26
Episode: 906/10000, Score: -300.0, Epsilon: 0.26
Episode: 907/10000, Score: -300.0, Epsilon: 0.26
Episode: 908/10000, Score: -300.0, Epsilon: 0.26
Episode: 909/10000, Score: -300.0, Epsilon: 0.26
Episode: 910/10000, Score: -300.0, Epsilon: 0.26
Episode: 911/10000, Score: -300.0, Epsilon: 0.26
Episode: 912/10000, Score: -300.0, Epsilon: 0.25
Episode: 913/10000, Score: -300.0, Epsilon: 0.25
Episode: 914/10000, Score: -300.0, Epsilon: 0.25
Episode: 915/10000, Score: -300.0, Epsilon: 0.25
Episode: 916/10000, Score: -300.0, Epsilon: 0.25
Episode: 917/10000, Score: -300.0, Epsilon: 0.25
Episode: 918/10000, Score: -300.0, Epsilon: 0.25
Episode: 919/10000, Score: -300.0, Epsilon: 0.25
Episode: 920/10000, Score: -300.0, Epsilon: 0.25
Episode: 921/10000, Score: -300.0, Epsilon: 0.25
